title,company,genre,year,rating,length,critic_score,number_of_critics,user_score,number_of_users,latitude,longitude,state_filmed
The Nose Across Speed,Fading Shrimp,Comedy,2013,PG-13,102,52,1623,35,1812,31.7167,-104.7588,{}
The Glacier Underneath Thought,Sure Way,Action,2003,R,76,12,2185,42,355,36.63283,-87.89252,Kentucky
The House Via Fiction,Sure Way,Science Fiction,1990,PG,79,52,1035,22,2689,44.65773,-84.15854,Michigan
A Foot Over Insanity,Huge Fish,Action,1992,R,81,18,1104,31,1532,46.3959,-95.6896,Minnesota
The Fruit Pending Riches,Course Universe,Horror,2019,PG,95,61,1203,79,1656,44.54952,-68.01667,Maine
A House Below Dishonesty,Pulling Sally,Thriller,1978,PG,69,9,1194,40,983,31.1053,-95.7345,Texas
A Road Into War,Huge Fish,Action,2007,PG,89,57,756,24,2053,39.50511,-76.61997,Maryland
The Woman Past Consistency,Minute Sand,Musical,2015,PG-13,95,43,2042,29,193,44.0206,-115.0671,Idaho
A Window Underneath Worry,Huge Fish,Musical,1996,PG-13,114,73,2055,66,1678,42.9294,-101.0642,Nebraska
A Book Behind Insanity,Runaway Vehicle,Fantasy,2001,PG,101,29,101,14,1827,33.3325,-94.1048,Texas
The Train Amid Wealth,Huge Fish,Fantasy,2009,PG-13,84,50,2710,85,832,35.5673,-102.3023,Texas
The Diamond Minus Poverty,Silent Vision,Horror,1986,PG-13,92,76,700,45,495,41.0076,-112.5697,Utah
A Wall Save Strength,Yellow Dinner,Comedy,1989,PG-13,109,19,1046,15,817,33.6460,-112.5736,Arizona
The Air Excepting Loyalty,Silent Vision,Mystery,2010,PG,93,45,814,42,321,43.21314,-70.66422,Maine
A Mountain Pending Confusion,Final Cost,Comedy,1984,PG-13,76,29,1485,51,662,47.0247,-112.9166,Montana
The Soul Pending Uncertainty,Huge Fish,Action,1991,PG-13,99,85,1837,53,1314,47.1506,-97.1855,North Dakota
The Pencil Near Truth,Minute Sand,Action,1994,R,67,42,1917,54,672,41.65583,-74.27639,New York
A Kite But Fiction,Silent Vision,Action,2019,PG-13,89,23,813,52,1174,65.8562,-152.2781,{}
The Tree Towards Control,Fading Shrimp,Romance,2015,PG-13,118,65,491,39,2059,33.14517,-80.06231,South Carolina
The Cat Onto Poverty,Minute Sand,Horror,2018,PG,77,51,1077,59,62,40.66812,-79.0117,Pennsylvania
The Face Opposite Science,Minute Sand,Horror,1981,R,95,46,2000,66,667,33.9408,-101.8124,Texas
The Floor On Decay,Final Cost,Science Fiction,1989,PG-13,102,59,354,61,2860,41.79028,-86.08056,Indiana
The Mountain Despite Patience,Huge Fish,Science Fiction,1985,G,95,28,1906,50,1652,39.75984,-75.29658,New Jersey
A Thief In Love,Fading Shrimp,Documentary,2023,PG-13,105,57,164,72,1673,42.94697,-74.60896,New York
The Shirt Unlike Fear,Sure Way,Action,1987,PG-13,67,59,1154,26,1847,32.66348,-83.69768,Georgia
The Kite Across Anxiety,Fading Shrimp,Romance,1999,R,95,55,1618,40,230,42.7540,-98.2483,South Dakota
A Book Plus Luxury,Sound Circle,Action,2021,R,83,29,2485,9,1310,48.3911,-109.7943,Montana
A Bed To Disrespect,Pulling Sally,Fantasy,2015,R,98,68,1603,71,1157,46.29622,-89.76164,Michigan
The Leg Inside Uncertainty,Minute Sand,Comedy,1991,PG,95,51,1897,40,1393,32.9571,-116.4844,California
A Thing Except Wisdom,Runaway Vehicle,Drama,1985,PG-13,86,21,1297,94,1262,39.64815,-78.23473,Maryland
A Box Upon Wealth,Silent Vision,Documentary,2007,PG,111,47,1293,64,1411,39.37449,-83.01119,Ohio
The Mountain Outside Anxiety,Pulling Sally,Musical,1996,PG-13,112,18,1158,69,413,44.1989,-96.5660,South Dakota
The Train Following Anxiety,Sound Circle,Thriller,1980,R,77,46,2496,56,873,30.1835,-98.8304,Texas
An Eye In Thought,Fading Shrimp,Horror,1994,R,87,89,853,41,1334,39.44093,-78.97392,West Virginia
The Clown Near Honor,Minute Sand,Horror,2013,PG-13,93,40,1276,54,1766,43.1541,-103.2119,South Dakota
A Window Across Happiness,Final Cost,Thriller,2017,R,81,51,687,57,1432,42.2031,-90.2527,Illinois
The Book Upon War,Pulling Sally,Comedy,1983,G,81,45,1694,64,1546,40.31619,-79.35991,Pennsylvania
A Thing Amid Consistency,Pulling Sally,Action,1975,R,98,65,1055,39,1675,46.5700,-115.0103,Idaho
The Pencil Concerning Dishonesty,Fading Shrimp,Action,2011,G,91,75,924,42,2837,33.1253,-107.2478,New Mexico
A Bed Among Anxiety,Fading Shrimp,Horror,1989,PG-13,91,41,1907,58,1134,44.69184,-69.72421,Maine
The Atmosphere Towards Pride,Minute Sand,Comedy,1983,G,94,10,1440,41,2141,43.18092,-70.82283,New Hampshire
The Window Within Hate,Runaway Vehicle,Documentary,2010,PG,92,70,531,62,593,38.2513,-105.3492,Colorado
The Blade On Life,Minute Sand,Comedy,2015,PG-13,85,58,1126,30,2104,38.77866,-86.22359,Indiana
A Soul Of Fragility,Huge Fish,Comedy,1982,PG-13,92,45,2087,33,1228,26.42557,-81.44215,Florida
A Girl Via Rhythm,Kind Soldier,Romance,1975,G,92,40,1467,79,1912,37.8082,-111.4036,Utah
A Blade Despite War,Minute Sand,Documentary,2018,R,88,60,2478,8,1280,35.83677,-82.93626,Tennessee
An Eye Unlike Speed,Yellow Dinner,Thriller,2012,R,79,53,2199,88,2192,32.4937,-93.5043,Louisiana
The Thing Off Strength,Sure Way,Comedy,1983,PG,112,39,2068,52,410,31.2986,-93.1647,Louisiana
A Bird Amid Fear,Papersoft,Science Fiction,2018,R,85,31,1267,37,767,45.2140,-105.9898,Montana
A Foot Between Strength,Final Cost,Science Fiction,1989,R,114,31,570,30,1791,47.1256,-119.1024,Washington
A House Considering Success,Pulling Sally,Drama,1979,PG-13,97,51,1712,77,2254,39.32682,-82.0989,Ohio
A Nose Save Luxury,Final Cost,Fantasy,1978,PG-13,90,61,2103,41,678,39.1820,-96.8652,Kansas
The Fruit Around Freedom,Fading Shrimp,Fantasy,1989,PG-13,86,37,1040,98,1624,37.2846,-116.3797,Nevada
The Leg Around Rhythm,Sure Way,Drama,2004,R,97,69,1410,44,1518,37.9718,-122.4256,California
A Door Against Hell,Final Cost,Documentary,1989,R,96,42,658,25,2108,40.1230,-90.6401,Illinois
The Couch Toward Fear,Final Cost,Action,2008,PG-13,64,49,1779,73,1840,36.77709,-78.16889,Virginia
A Fruit Through Rhythm,Course Universe,Thriller,1974,R,90,70,1107,54,767,34.15371,-83.98713,Georgia
The Glacier But Space,Yellow Dinner,Science Fiction,2003,R,87,68,2429,39,1577,35.5290,-108.3969,New Mexico
A Helicopter Toward Hope,Sure Way,Horror,2002,G,85,14,1832,64,1142,43.08895,-76.89135,New York
The Blade Upon Hunger,Papersoft,Thriller,2021,R,117,35,1462,53,1149,44.1119,-117.6630,Oregon
The Man Among Wealth,Final Cost,Action,1987,R,67,66,1335,93,1457,35.66701,-87.69836,Tennessee
A Bird Across Space,Minute Sand,Action,1994,PG,93,63,2152,62,1457,37.79037,-82.7846,Kentucky
The Book To Confusion,Minute Sand,Fantasy,2003,R,62,48,1400,82,1361,36.0967,-104.8687,New Mexico
The Floor Considering Insanity,Yellow Dinner,Drama,1984,G,107,66,2039,28,1344,40.92288,-74.65766,New Jersey
An Eye Near Patience,Minute Sand,Science Fiction,1994,R,77,60,1774,72,694,36.927,-89.06007,Kentucky
A Door Excluding Hell,Final Cost,Thriller,1994,R,88,37,2640,16,1229,33.2554,-89.35618,Mississippi
The Shirt Inside Happiness,Silent Vision,Thriller,1978,R,112,73,1294,38,1463,34.5242,-95.3135,Oklahoma
A Girl During Uncertainty,Sure Way,Drama,1975,PG,89,34,410,49,1108,45.6395,-95.6677,Minnesota
A Thief Into Riches,Huge Fish,Horror,1998,R,91,37,2453,74,868,42.96119,-74.17596,New York
The Airplane Above Humor,Fading Shrimp,Action,2011,PG,75,58,2313,77,1218,30.6868,-91.1635,Louisiana
A Finger Beside Luxury,Fading Shrimp,Science Fiction,1979,R,103,33,2581,56,2423,59.7337,-161.0232,{}
The Road Near Fear,Final Cost,Action,2021,PG-13,107,15,911,63,2257,38.9034,-84.03549,Ohio
The Kite Onto Pain,Huge Fish,Horror,1975,G,92,48,796,56,963,36.58538,-82.45793,Tennessee
A Woman Before Patience,Light Box,Musical,1977,R,78,65,929,82,2283,33.6882,-95.9471,Texas
The Child Barring Touch,Huge Fish,Romance,1982,R,83,76,1129,35,1755,45.04006,-69.2481,Maine
A Tree Against Death,Course Universe,Comedy,1990,R,79,80,1549,92,1694,37.7967,-104.4430,Colorado
The Bird Excluding Loss,Silent Vision,Action,2001,R,114,35,1268,48,721,63.1897,-150.5997,Alaska
A Robot Since Riches,Huge Fish,Fantasy,1980,R,90,52,1326,30,1022,36.5605,-113.9654,Arizona
The Man Within Humor,Yellow Dinner,Science Fiction,2020,R,102,54,1540,32,1669,41.84758,-76.0127,Pennsylvania
A House Opposite Thought,Papersoft,Science Fiction,2013,PG-13,108,54,2338,72,2533,38.04422,-86.71415,Indiana
A Dog Over Comfort,Kind Soldier,Science Fiction,1986,PG-13,97,46,1169,84,1198,41.8934,-101.2753,Nebraska
The Book Near Death,Final Cost,Fantasy,2001,G,92,88,1981,22,1437,45.32668,-84.37002,Michigan
The Shoe Behind Success,Huge Fish,Action,1977,R,102,60,1501,34,1636,40.8525,-105.8899,Colorado
The Box Regarding Hell,Silent Vision,Horror,1983,PG-13,84,88,1029,43,2283,33.3007,-112.4393,Arizona
The Shoe Without Heaven,Huge Fish,Horror,1976,G,71,34,2222,52,885,38.55873,-76.78163,Maryland
A Shirt Until Hope,Yellow Dinner,Thriller,1991,PG,101,50,1662,14,2427,37.8233,-120.0977,California
The Leg Onto Clarity,Yellow Dinner,Thriller,1988,R,104,31,590,54,1837,32.3066,-97.1797,Texas
A Dog Of Riches,Papersoft,Thriller,1981,R,115,26,1775,48,1289,37.76422,-88.68034,Illinois
The Child Since Sight,Sure Way,Action,2006,G,89,17,1532,69,1569,35.67958,-81.24314,North Carolina
A Pencil Versus Luck,Sure Way,Comedy,2020,R,87,49,1111,70,1922,34.39072,-78.24444,North Carolina
The Diamond From Confusion,Runaway Vehicle,Horror,2004,R,68,54,2234,63,1725,31.1311,-97.7392,Texas
A Mouth Through Calm,Silent Vision,Documentary,2018,G,89,79,1403,20,1542,42.7351,-104.8724,Wyoming
The Fruit On Strength,Solar Scratch,Action,1977,PG,94,52,2244,48,1640,32.45014,-86.11663,Alabama
A Chair For Sight,Fading Shrimp,Romance,1997,G,89,32,1652,69,2819,41.4917,-93.8550,Iowa
The Cow On Loss,Fading Shrimp,Comedy,2006,R,94,13,281,69,1303,47.3220,-94.2044,Minnesota
A Couch Beyond Riches,Pulling Sally,Science Fiction,1983,PG-13,79,47,664,26,1205,39.19595,-75.48159,Delaware
An Air Above Anxiety,Sound Circle,Action,2021,R,81,57,1632,27,2062,33.65316,-86.64777,Alabama
The Man Following Riches,Huge Fish,Action,1980,PG-13,111,42,650,64,523,32.0126,-109.3205,Arizona
The Thief In Fact,Silent Vision,Drama,1983,PG,95,43,1691,60,1212,41.3674,-116.9117,Nevada
A Girl Since Clarity,Silent Vision,Comedy,2008,G,100,71,1654,28,1608,43.6444,-111.4499,Idaho
The Bear Since Patience,Sound Circle,Action,2008,G,78,70,2177,44,1905,44.54952,-68.01667,Maine
A Man Near Despair,Somehow Here,Romance,2020,R,82,55,2295,18,2676,40.5677,-123.8719,California
A Shoe Among Happiness,Course Universe,Romance,2013,G,68,61,2043,24,1866,34.1356,-119.1195,California
An Alien Onto Uncertainty,Sure Way,Romance,1981,PG-13,100,28,2569,39,1250,31.0740,-91.9080,Louisiana
The Couch Save Hunger,Final Cost,Action,1981,G,67,36,224,61,1616,36.77709,-78.16889,Virginia
The Kite With Decay,Huge Fish,Action,1991,R,101,45,1436,25,1986,44.7475,-92.2128,Wisconsin
The Nose Considering Hate,Minute Sand,Science Fiction,1998,R,92,63,1167,60,784,31.6157,-103.7476,Texas
The Lake Like Science,Papersoft,Science Fiction,2017,R,94,49,2094,23,798,36.6451,-90.2857,Arkansas
A Helicopter With Comfort,Huge Fish,Action,2009,R,75,39,1777,73,1036,38.79289,-77.51916,Virginia
The Alien Regarding Despair,Course Universe,Science Fiction,2023,PG,85,46,570,60,1261,45.9633,-111.5014,Montana
The Air With Fragility,Final Cost,Drama,2005,PG,97,46,627,75,1197,34.3953,-91.7671,Arkansas
A Leg Before Riches,Yellow Dinner,Action,1985,R,102,49,1881,60,1395,19.3814,-155.8099,Hawaii
The Couch In Sleep,Course Universe,Fantasy,1992,R,91,84,501,22,2655,41.49281,-87.75199,Illinois
The Woman Despite Confusion,Sound Circle,Musical,2010,G,97,8,1851,65,1393,35.99514,-80.36422,North Carolina
A Tree Towards Disrespect,Runaway Vehicle,Fantasy,1998,R,88,28,2438,44,1284,40.1517,-118.2091,Nevada
The Leg Aboard Mercy,Huge Fish,Horror,1988,PG,108,59,2457,21,1527,31.1224,-87.22303,Alabama
A Bug On Confusion,Course Universe,Musical,1993,G,87,43,598,54,2281,45.65552,-87.43707,Michigan
The Diamond Beyond Success,Sure Way,Drama,1982,R,81,15,1545,18,1650,39.02844,-77.04053,Maryland
A Tree Barring Wealth,Minute Sand,Romance,1999,PG-13,69,61,2355,43,1967,21.5869,-157.8752,Hawaii
The Diamond Per Anxiety,Silent Vision,Fantasy,2014,G,79,68,1086,48,2319,34.03206,-80.97185,South Carolina
The Bug Amid Rhythm,Minute Sand,Comedy,2013,R,96,61,2205,12,736,45.29672,-69.33366,Maine
A Girl Round Respect,Silent Vision,Fantasy,1986,PG-13,113,56,1450,44,1036,46.79448,-69.23282,Maine
The Girl Concerning Life,Runaway Vehicle,Romance,1996,R,69,67,810,66,1743,29.7410,-90.4101,Louisiana
A Boy Onto Hope,Silent Vision,Horror,1977,G,113,19,1961,54,1468,47.7562,-121.2881,Washington
The Boy Plus Sight,Final Cost,Horror,2016,R,85,59,2318,52,1669,47.2838,-101.0404,North Dakota
An Airplane Above Happiness,Pulling Sally,Horror,1978,R,88,21,660,99,2216,43.8191,-92.7426,Minnesota
A Face From Comfort,Minute Sand,Comedy,1986,PG-13,95,48,1396,72,563,35.87368,-86.72639,Tennessee
The Atmosphere Behind Space,Course Universe,Romance,1991,R,107,26,1312,78,1816,44.6625,-118.2481,Oregon
A Child Until Wisdom,Sure Way,Drama,2001,PG-13,110,62,1228,32,2041,34.7755,-99.7794,Oklahoma
The Shirt Of Patience,Course Universe,Documentary,2004,G,92,37,1298,64,1748,47.7796,-121.2856,Washington
The Bug Across Thought,Yellow Dinner,Horror,2003,PG-13,88,50,549,52,1156,33.03762,-85.09633,Georgia
A Kite As Fragility,Course Universe,Drama,1979,PG,73,24,515,65,2537,34.97648,-90.00454,Tennessee
A Pencil Regarding Loyalty,Minute Sand,Horror,2020,R,105,40,566,46,1910,42.4399,-111.6590,Idaho
A Mountain Underneath Consistency,Final Cost,Musical,1989,R,78,77,2291,87,1453,31.4806,-91.4357,Mississippi
A Thief Regarding Happiness,Pulling Sally,Thriller,2009,G,74,44,1642,14,256,35.8260,-91.7100,Arkansas
The Soul Of Freedom,Huge Fish,Horror,1981,PG-13,114,56,1368,17,781,35.9738,-105.2338,New Mexico
The Soldier Beyond Dishonesty,Runaway Vehicle,Fantasy,1995,PG,102,42,2302,69,834,43.1400,-99.2274,South Dakota
An Alien But Truth,Final Cost,Musical,2012,PG,94,58,1893,23,1080,43.90953,-69.30921,Maine
The Leg At Worry,Huge Fish,Documentary,1981,R,81,90,1893,34,734,43.30502,-86.11617,Michigan
A Foot Given Fear,Runaway Vehicle,Comedy,1987,PG-13,79,13,1868,35,1502,46.1418,-90.2098,Wisconsin
A Nose At Uncertainty,Silent Vision,Thriller,1974,R,84,21,1547,48,2861,42.9451,-108.2432,{}
An Alien Between Thought,Fading Shrimp,Science Fiction,2020,R,81,29,2171,67,1237,35.49313,-86.20999,Tennessee
The Road To Health,Huge Fish,Action,2006,R,109,39,612,37,2142,40.21591,-78.75085,Pennsylvania
A Moon Within Hell,Pulling Sally,Documentary,2012,PG,87,59,1016,91,777,40.9998,-111.6910,Utah
The Bed Against Disrespect,Pulling Sally,Action,2012,PG-13,71,46,796,18,1651,39.41811,-85.12246,Indiana
A Wall Near Despair,Runaway Vehicle,Fantasy,2008,R,85,34,1813,57,1836,40.84649,-74.1107,New Jersey
The Glacier Above Hunger,Sure Way,Romance,1979,PG-13,115,84,916,20,1358,37.6462,-95.0431,Kansas
A Train Plus Health,Runaway Vehicle,Science Fiction,2021,R,97,32,667,41,1262,45.7808,-121.3057,Oregon
The Child Like Worry,Final Cost,Drama,2006,R,64,80,1667,38,1208,38.9047,-94.5590,Missouri
A Bird Opposite Love,Huge Fish,Comedy,1993,PG,85,51,1086,60,889,40.3629,-123.9945,California
An Atmosphere Past Heaven,Sound Circle,Drama,2015,PG,88,53,786,54,2811,38.1798,-106.9493,Colorado
The Floor To Pride,Huge Fish,Action,2003,G,91,27,588,57,1448,43.59085,-83.32273,Michigan
A Road Through Hell,Course Universe,Horror,1981,PG-13,93,40,1238,75,1340,40.07364,-83.5569,Ohio
The Woman Onto Calm,Kind Soldier,Horror,1990,R,102,54,1282,57,803,47.0367,-103.3922,North Dakota
A Soul Per Dishonesty,Silent Vision,Romance,1989,R,114,89,1453,31,567,32.6621,-110.4611,Arizona
The Face Given Dishonesty,Papersoft,Romance,2022,G,92,43,2525,52,1431,40.56869,-77.39916,Pennsylvania
The Thing Underneath Reality,Kind Soldier,Thriller,1980,PG-13,95,4,1474,20,1680,41.16892,-87.55087,Indiana
The Woman For Freedom,Course Universe,Thriller,2023,PG-13,89,13,665,86,2221,43.05306,-83.65417,Michigan
The Lake Underneath Strength,Runaway Vehicle,Comedy,1987,R,91,64,1164,27,1297,34.97342,-86.15054,Tennessee
A Clown Along Freedom,Pulling Sally,Comedy,2003,R,81,24,2400,56,1764,38.05679,-75.7891,Maryland
A Valley Via Thought,Silent Vision,Horror,1978,R,100,31,1433,41,1262,35.3785,-96.7692,Oklahoma
The Couch Beneath Sight,Final Cost,Action,2020,R,105,46,2191,64,1710,39.59398,-78.39973,West Virginia
A Foot Off Calm,Course Universe,Action,2012,PG-13,108,38,2643,52,2021,43.44702,-72.12038,New Hampshire
A Cow Inside Hunger,Runaway Vehicle,Comedy,1982,R,87,48,800,25,1910,45.45057,-84.21529,Michigan
The Moon Plus Pain,Somehow Here,Romance,1995,PG-13,96,77,124,46,1742,34.10956,-82.53513,South Carolina
A Girl But Confusion,Sure Way,Fantasy,2016,R,88,95,1704,91,2284,60.8152,-161.3730,{}
A Helicopter Following Fear,Silent Vision,Action,2009,R,92,82,718,43,1191,41.0699,-111.7352,Utah
The Soldier Around Science,Light Box,Horror,1986,PG-13,86,10,1317,22,2270,40.75438,-75.6114,Pennsylvania
The Cloud Outside Wealth,Pulling Sally,Action,2010,G,93,61,1364,44,1807,43.3059,-92.1127,Iowa
A Box Barring Wealth,Course Universe,Drama,2012,PG-13,70,46,2356,67,1555,39.0071,-122.1739,California
The Mouth Underneath Pain,Minute Sand,Fantasy,2022,R,104,46,1981,13,641,26.62536,-81.84952,Florida
The Air Opposite Science,Huge Fish,Comedy,2005,PG-13,89,15,2542,68,536,33.56678,-85.0705,Georgia
A Cat Like Control,Silent Vision,Horror,1992,PG,101,68,2417,34,1423,32.5038,-96.7315,Texas
The Boy Through Luck,Silent Vision,Comedy,1975,R,98,50,531,49,2236,48.0828,-106.2256,Montana
The Bed About Fiction,Sure Way,Mystery,2020,PG,116,57,1658,18,1597,34.53343,-86.90973,Alabama
A Robot Into Time,Course Universe,Science Fiction,2017,PG-13,67,10,1601,51,612,39.5893,-112.6011,Utah
The Shirt Except Honor,Huge Fish,Science Fiction,1995,PG-13,92,42,2155,18,1448,41.72617,-79.70866,Pennsylvania
A Tree Between Mercy,Final Cost,Comedy,2016,PG,92,43,2407,73,1209,49.0399,-108.0813,Saskatchewan
The Moon Until Failure,Fading Shrimp,Action,1998,PG-13,78,74,2364,36,2552,35.16093,-83.0332,North Carolina
The Airplane Upon Sight,Minute Sand,Thriller,1991,R,112,71,253,82,2503,40.4023,-115.3756,Nevada
A Cloud Plus Health,Sound Circle,Science Fiction,2016,R,97,54,1154,84,756,35.09634,-77.93894,North Carolina
An Eye Toward Fiction,Minute Sand,Fantasy,2000,PG,94,38,1506,63,927,40.9242,-102.4521,Colorado
A Road Around Clarity,Yellow Dinner,Horror,1988,PG,73,58,974,18,854,42.5864,-90.7195,Iowa
A Bug Off Comfort,Runaway Vehicle,Mystery,1992,PG,70,45,1999,49,2103,31.98854,-81.25678,{}
The Bug To Pain,Huge Fish,Action,2000,G,97,45,1900,62,1396,57.5196,-153.8542,Alaska
The Soldier From Riches,Huge Fish,Action,2014,PG-13,80,34,1831,57,1126,33.82378,-79.07754,South Carolina
A Rocket From Worry,Fading Shrimp,Science Fiction,1993,R,80,47,1232,93,780,33.44707,-89.19507,Mississippi
A Cat After Luxury,Minute Sand,Comedy,2005,R,78,45,2005,37,267,39.31258,-80.82955,West Virginia
The Air But Patience,Fading Shrimp,Drama,2018,PG,96,44,1569,44,2157,43.9896,-101.5705,South Dakota
The House Regarding Wisdom,Silent Vision,Comedy,1999,R,103,19,1325,82,875,31.6686,-102.7564,Texas
An Alien But Comfort,Final Cost,Fantasy,1998,PG-13,116,27,2471,79,2324,41.4027,-96.5992,Nebraska
A Clown Except Control,Minute Sand,Romance,1980,R,74,66,1376,30,1741,33.8649,-96.4108,Oklahoma
The Helicopter Around Hate,Silent Vision,Horror,1980,R,90,37,1910,41,1228,43.2433,-110.6848,Wyoming
A Mountain Without Hope,Final Cost,Horror,1975,PG-13,87,32,2463,40,1533,31.5201,-98.5300,Texas
The Lake Including Worry,Silent Vision,Science Fiction,2004,R,96,44,1993,40,212,32.4727,-93.3356,Louisiana
The Pillow Regarding Confusion,Fading Shrimp,Fantasy,1993,G,106,35,913,42,1049,41.71149,-72.20924,Connecticut
The Woman Into Success,Runaway Vehicle,Fantasy,2012,PG-13,81,25,2171,64,944,44.86423,-69.90367,Maine
An Atmosphere Near Clarity,Fading Shrimp,Fantasy,1989,PG,81,24,1341,50,1664,41.6051,-72.90371,Connecticut
The Glacier Under Heaven,Minute Sand,Horror,2010,R,105,18,2017,4,1759,39.13477,-85.89415,Indiana
A Train Until Hate,Minute Sand,Horror,2023,R,95,72,1387,35,808,52.9529,-170.3988,{}
A Thief After War,Sound Circle,Thriller,2004,PG,97,49,1941,52,653,47.2490,-110.6566,Montana
A Soul Excepting Respect,Light Box,Fantasy,1996,PG-13,102,46,1090,32,1442,42.0251,-71.49034,Rhode Island
A Mouth With Freedom,Papersoft,Fantasy,1995,R,93,100,1764,80,2461,38.68977,-88.84506,Illinois
A Door Given Confusion,Huge Fish,Thriller,1994,PG,106,19,1011,54,1061,47.2341,-94.1811,Minnesota
A House Versus Hate,Minute Sand,Comedy,2012,R,95,27,1786,86,1933,47.0021,-92.2003,Minnesota
A Valley Within Fear,Minute Sand,Science Fiction,1999,G,96,29,2347,44,2279,48.1512,-91.1471,Ontario
A Tree Versus Feeling,Minute Sand,Science Fiction,2020,PG-13,100,43,2775,12,917,38.01514,-77.81638,Virginia
The Eye Toward Freedom,Fading Shrimp,Mystery,1997,PG,99,50,685,45,1518,38.07504,-87.58669,Indiana
The Glacier Unlike Death,Huge Fish,Comedy,2009,PG-13,98,58,1206,60,1732,29.6771,-98.4074,Texas
A Fruit Plus Health,Sound Circle,Horror,2021,G,90,51,2015,58,1227,58.6712,-161.1697,Alaska
The Kite Around Riches,Sure Way,Romance,1974,PG-13,100,55,1303,80,504,37.88144,-89.40454,Illinois
